0,1058
1,1063
2,1059
3,1059
4,1054
5,1060
6,1056
7,1066
8,1070
9,1061
10,1055
11,1056
12,1061
13,1053
14,1042
15,1039
16,1029
17,1034
18,1025
19,1015
20,1023
21,1015
22,1008
23,1014
24,1015
25,1012
26,1009
27,1018
28,1015
29,1008
30,1016
31,1015
32,1006
33,1013
34,1019
35,1022
36,1013
37,1020
38,1015
39,1014
40,1024
41,1019
42,1012
43,1017
44,1023
45,1013
46,1005
47,999
48,1008
49,1011
50,1006
51,998
52,997
53,1003
54,994
55,998
56,989
57,986
58,986
59,986
60,984
61,982
62,982
63,990
64,997
65,999
66,989
67,995
68,990
69,996
70,1002
71,1005
72,1003
73,1006
74,1008
75,1010
76,1016
77,1011
78,1015
79,1011
80,1009
81,1011
82,1019
83,1014
84,1009
85,1007
86,1016
87,1010
88,1002
89,999
90,995
91,988
92,992
93,994
94,996
95,1000
96,996
97,1001
98,1007
99,1014
