0,1632
1,1619
2,1624
3,1633
4,1636
5,1632
6,1627
7,1638
8,1641
9,1655
10,1647
11,1642
12,1630
13,1631
14,1616
15,1619
16,1606
17,1604
18,1593
19,1602
20,1607
21,1598
22,1607
23,1621
24,1620
25,1632
26,1624
27,1621
28,1625
29,1638
30,1632
31,1617
32,1617
33,1632
34,1619
35,1623
36,1632
37,1634
38,1632
39,1626
40,1634
41,1646
42,1630
43,1631
44,1637
45,1635
46,1628
47,1626
48,1614
49,1608
50,1612
51,1612
52,1606
53,1616
54,1619
55,1628
56,1625
57,1632
58,1641
59,1634
60,1625
61,1627
62,1635
63,1644
64,1648
65,1653
66,1659
67,1662
68,1671
69,1677
70,1689
71,1689
72,1678
73,1683
74,1688
75,1688
76,1698
77,1685
78,1690
79,1674
80,1685
81,1695
82,1682
83,1680
84,1680
85,1680
86,1676
87,1673
88,1661
89,1665
90,1661
91,1657
92,1651
93,1646
94,1660
95,1649
96,1657
97,1644
98,1633
99,1628
100,1636
