0,1017
1,1007
2,1000
3,992
4,985
5,986
6,994
7,992
8,998
9,993
10,996
11,995
12,987
13,995
14,988
15,982
16,977
17,978
18,971
19,973
20,971
21,965
22,958
23,955
24,961
25,954
26,962
27,964
28,968
29,973
30,977
31,978
32,977
33,986
34,988
35,997
36,992
37,992
38,984
39,974
40,978
41,980
42,982
43,977
44,978
45,979
46,987
47,980
48,972
49,963
50,959
51,959
52,967
53,968
54,973
55,981
56,978
57,972
58,975
59,984
60,977
61,976
62,973
63,976
64,983
65,991
66,994
67,993
68,990
69,993
70,995
71,997
72,988
73,996
74,1005
75,1008
76,1002
77,1010
78,1003
79,1010
80,1019
81,1017
82,1008
83,1001
84,1002
85,1002
86,1006
87,1015
88,1019
89,1023
90,1028
91,1029
92,1024
93,1032
94,1027
95,1018
96,1024
97,1014
98,1012
99,1008
100,1001
101,999
102,999
103,999
104,999
105,999
106,999
107,999
108,997
109,990
110,986
111,986
112,993
113,985
114,978
115,983
116,983
117,990
118,980
119,980
120,976
121,981
122,984
123,991
124,991
125,985
126,992
127,995
128,996
129,996
130,996
131,996
132,987
133,988
134,988
135,979
136,981
137,988
138,990
139,984
140,984
141,991
142,991
143,991
144,991
