0,651
1,653
2,649
3,644
4,650
5,650
6,656
7,660
8,664
9,657
10,654
11,652
12,658
13,657
14,659
15,660
16,659
17,658
18,659
19,654
20,654
21,647
22,643
23,642
24,640
25,645
26,641
27,639
28,637
29,632
30,627
31,626
32,626
33,631
34,627
35,623
36,628
37,627
38,627
39,631
40,628
41,631
42,636
43,636
44,638
45,633
46,633
47,627
48,627
49,630
50,636
51,639
52,633
53,634
54,628
55,630
56,632
57,636
58,640
59,645
60,647
61,648
62,648
63,650
64,644
65,639
66,644
67,650
68,648
69,644
70,643
71,645
72,641
73,642
74,639
75,633
76,631
77,628
78,629
79,634
80,635
81,641
82,641
83,637
84,632
85,631
86,628
87,623
88,619
89,625
90,620
91,615
92,614
93,618
94,614
95,618
96,620
97,618
98,622
99,617
100,621
101,621
102,621
103,621
104,622
105,619
106,616
107,614
108,614
109,608
110,608
111,603
112,603
113,600
114,599
115,599
116,596
117,597
118,597
119,594
120,588
121,583
122,577
123,577
124,580
125,571
126,565
127,565
128,565
129,568
130,564
131,569
132,574
133,575
134,578
135,578
136,581
137,583
138,580
139,575
140,579
141,578
142,577
143,577
