0,1350
1,1341
2,1336
3,1332
4,1343
5,1333
6,1339
7,1335
8,1333
9,1340
10,1341
11,1350
12,1350
13,1348
14,1338
15,1336
16,1330
17,1330
18,1329
19,1339
20,1342
21,1330
22,1317
23,1309
24,1313
25,1302
26,1314
27,1312
28,1299
29,1288
30,1297
31,1298
32,1306
33,1316
34,1311
35,1302
36,1293
37,1291
38,1283
39,1287
40,1291
41,1278
42,1281
43,1268
44,1264
45,1256
46,1263
47,1255
48,1266
49,1271
50,1275
51,1277
52,1276
53,1272
54,1274
55,1277
56,1284
57,1290
58,1292
59,1303
60,1299
61,1300
62,1294
63,1305
64,1298
65,1295
66,1299
67,1305
68,1311
69,1315
70,1325
71,1337
72,1347
73,1342
74,1341
75,1332
76,1318
77,1305
78,1297
79,1309
80,1308
81,1320
82,1312
83,1305
84,1316
85,1315
86,1321
87,1328
88,1321
89,1309
90,1316
91,1318
92,1324
93,1334
94,1344
95,1351
96,1345
97,1339
98,1344
99,1334
