0,1856
1,1855
2,1866
3,1861
4,1860
5,1878
6,1891
7,1888
8,1892
9,1880
10,1864
11,1867
12,1854
13,1870
14,1865
15,1879
16,1872
17,1871
18,1852
19,1838
20,1828
21,1845
22,1851
23,1839
24,1841
25,1830
26,1830
27,1838
28,1842
29,1827
30,1835
31,1822
32,1809
33,1816
34,1824
35,1817
36,1820
37,1806
38,1792
39,1781
40,1779
41,1761
42,1750
43,1748
44,1733
45,1719
46,1720
47,1724
48,1720
49,1708
50,1710
51,1699
52,1694
53,1694
54,1692
55,1690
56,1696
57,1680
58,1681
59,1672
60,1687
61,1698
62,1707
63,1717
64,1716
65,1732
66,1715
67,1704
68,1711
69,1727
70,1729
71,1724
72,1734
73,1717
74,1706
75,1719
76,1735
77,1720
78,1721
79,1717
80,1724
81,1735
82,1749
83,1738
84,1731
85,1715
86,1730
87,1723
88,1738
89,1736
90,1729
91,1730
92,1741
93,1756
94,1768
95,1775
96,1775
97,1786
98,1787
99,1780
100,1773
101,1773
102,1773
103,1773
104,1773
105,1758
106,1754
107,1754
108,1741
109,1729
110,1729
111,1729
112,1720
113,1733
114,1717
115,1717
116,1720
117,1717
118,1717
119,1731
120,1718
121,1709
122,1725
123,1725
124,1736
125,1728
126,1712
127,1705
128,1705
129,1698
130,1707
131,1713
132,1711
133,1713
134,1713
135,1717
