0,637
1,630
2,630
3,628
4,633
5,629
6,631
7,630
8,626
9,621
10,619
11,613
12,607
13,604
14,603
15,607
16,602
17,607
18,604
19,602
20,596
21,601
22,601
23,606
24,604
25,607
26,602
27,598
28,598
29,592
30,595
31,596
32,595
33,592
34,592
35,595
36,591
37,592
38,597
39,591
40,595
41,591
42,587
43,590
44,590
45,593
46,596
47,601
48,602
49,602
50,596
51,596
52,593
53,595
54,594
55,588
56,592
57,589
58,593
59,591
60,587
61,583
62,585
63,582
64,584
65,583
66,578
67,578
68,578
69,583
70,583
71,587
72,588
73,587
74,591
75,586
76,584
77,578
78,576
79,579
80,574
81,570
82,575
83,572
84,574
85,578
86,574
87,578
88,572
89,572
90,577
91,572
92,570
93,572
94,566
95,563
96,567
97,572
98,566
99,563
100,562
101,556
102,556
103,556
104,556
105,556
106,558
107,558
108,562
109,556
110,561
111,559
112,559
113,564
114,566
115,571
116,571
117,575
118,580
119,580
120,578
121,574
122,569
123,571
124,571
125,566
126,576
127,571
128,574
129,574
130,569
131,568
132,563
133,560
134,563
135,563
136,562
137,561
138,558
139,561
140,561
141,562
142,563
143,568
144,568
