0,436
1,434
2,431
3,435
4,438
5,437
6,436
7,433
8,431
9,427
10,423
11,425
12,423
13,422
14,419
15,422
16,418
17,416
18,418
19,418
20,415
21,418
22,420
23,417
24,415
25,413
26,412
27,409
28,406
29,403
30,401
31,400
32,398
33,395
34,394
35,397
36,398
37,398
38,397
39,394
40,390
41,389
42,392
43,393
44,390
45,387
46,389
47,388
48,391
49,394
50,394
51,393
52,394
53,395
54,394
55,397
56,397
57,400
58,403
59,403
60,402
61,399
62,402
63,401
64,401
65,398
66,394
67,397
68,398
69,396
70,394
71,394
72,390
73,389
74,390
75,389
76,386
77,382
78,379
79,382
80,381
81,378
82,374
83,374
84,375
85,376
86,378
87,375
88,372
89,373
90,376
91,374
92,373
93,376
94,376
95,372
96,370
97,368
98,364
99,365
