0,781
1,786
2,789
3,794
4,794
5,788
6,791
7,790
8,789
9,787
10,781
11,775
12,774
13,768
14,762
15,766
16,769
17,769
18,775
19,781
20,781
21,783
22,783
23,785
24,786
25,789
26,787
27,780
28,782
29,774
30,781
31,780
32,783
33,787
34,793
35,787
36,784
37,788
38,789
39,793
40,789
41,795
42,795
43,794
44,793
45,797
46,799
47,802
48,806
49,810
50,809
51,811
52,804
53,808
54,815
55,822
56,821
57,813
58,806
59,799
60,797
61,801
62,799
63,802
64,801
65,800
66,807
67,807
68,800
69,795
70,801
71,797
72,800
73,796
74,790
75,796
76,803
77,807
78,810
79,802
80,799
81,796
82,796
83,801
84,803
85,805
86,808
87,802
88,800
89,800
90,795
91,794
92,795
93,798
94,793
95,793
96,799
97,800
98,796
99,795
100,798
101,798
102,798
103,798
104,798
105,794
106,794
107,787
108,799
109,799
110,805
111,805
112,810
113,806
114,810
115,810
116,810
117,815
118,815
119,820
120,817
121,821
122,814
123,814
124,820
125,810
126,806
127,810
128,810
129,817
130,824
131,824
132,819
133,826
134,826
135,826
