0,526
1,525
2,527
3,527
4,524
5,527
6,527
7,529
8,529
9,530
10,525
11,522
12,524
13,522
14,523
15,527
16,531
17,534
18,529
19,526
20,524
21,528
22,523
23,523
24,520
25,520
26,517
27,513
28,510
29,507
30,502
31,498
32,500
33,504
34,505
35,504
36,500
37,500
38,499
39,499
40,501
41,505
42,505
43,501
44,497
45,500
46,497
47,492
48,493
49,488
50,492
51,488
52,485
53,483
54,478
55,481
56,477
57,477
58,481
59,481
60,482
61,482
62,482
63,477
64,479
65,481
66,482
67,477
68,477
69,479
70,478
71,476
72,471
73,467
74,469
75,464
76,466
77,465
78,463
79,459
80,458
81,457
82,454
83,457
84,453
85,457
86,459
87,463
88,460
89,462
90,462
91,466
92,465
93,462
94,463
95,459
96,454
97,454
98,454
99,456
100,453
101,453
102,453
103,453
104,455
105,459
106,463
107,463
108,464
109,466
110,464
111,464
112,465
113,462
114,458
115,458
116,454
117,458
118,458
119,457
120,454
121,457
122,454
123,454
124,452
125,458
126,456
127,459
128,459
129,460
130,463
131,464
132,462
133,462
134,462
135,464
