0,494
1,489
2,491
3,486
4,486
5,487
6,491
7,487
8,485
9,486
10,485
11,482
12,484
13,487
14,484
15,483
16,485
17,487
18,482
19,484
20,481
21,478
22,482
23,477
24,476
25,477
26,474
27,476
28,479
29,478
30,474
31,472
32,469
33,472
34,469
35,465
36,461
37,457
38,457
39,456
40,456
41,458
42,457
43,456
44,459
45,457
46,455
47,453
48,452
49,452
50,449
51,449
52,453
53,452
54,455
55,453
56,455
57,458
58,454
59,457
60,455
61,454
62,453
63,451
64,449
65,451
66,453
67,449
68,448
69,451
70,454
71,450
72,453
73,454
74,452
75,452
76,456
77,459
78,460
79,457
80,460
81,455
82,454
83,451
84,449
85,446
86,444
87,440
88,441
89,439
90,441
91,437
92,440
93,438
94,434
95,434
96,431
97,432
98,428
99,425
100,424
101,428
102,428
103,428
104,428
105,428
106,424
107,422
108,422
109,422
110,420
111,418
112,418
113,421
114,423
115,419
116,419
117,415
118,411
119,411
120,407
121,407
122,406
123,409
124,409
125,406
126,406
127,405
128,406
129,406
130,408
131,406
132,406
133,402
134,404
135,404
136,405
137,404
138,403
139,405
140,405
141,401
142,403
143,402
144,402
