0,1756
1,1747
2,1748
3,1733
4,1741
5,1754
6,1761
7,1761
8,1764
9,1755
10,1756
11,1749
12,1741
13,1729
14,1741
15,1736
16,1750
17,1760
18,1742
19,1754
20,1770
21,1760
22,1747
23,1743
24,1759
25,1754
26,1767
27,1780
28,1793
29,1804
30,1806
31,1819
32,1836
33,1822
34,1812
35,1829
36,1816
37,1821
38,1817
39,1832
40,1843
41,1828
42,1822
43,1806
44,1806
45,1818
46,1803
47,1799
48,1814
49,1800
50,1788
51,1801
52,1794
53,1805
54,1799
55,1814
56,1804
57,1811
58,1816
59,1817
60,1807
61,1809
62,1814
63,1796
64,1783
65,1799
66,1790
67,1791
68,1803
69,1799
70,1794
71,1808
72,1802
73,1805
74,1817
75,1809
76,1815
77,1815
78,1816
79,1809
80,1806
81,1820
82,1805
83,1814
84,1822
85,1814
86,1812
87,1829
88,1844
89,1832
90,1835
91,1818
92,1817
93,1823
94,1817
95,1803
96,1803
97,1818
98,1809
99,1817
100,1806
101,1806
102,1806
103,1806
104,1818
105,1807
106,1810
107,1810
108,1793
109,1805
110,1816
111,1816
112,1831
113,1824
114,1820
115,1820
116,1833
117,1841
118,1841
119,1834
120,1821
121,1834
122,1827
123,1827
124,1837
125,1814
126,1801
127,1793
128,1793
129,1798
130,1793
131,1794
132,1796
133,1808
134,1808
135,1806
